video_id,title,description,published_at,channel_title,category_id,tags,duration,caption,view_count,like_count,dislike_count,favorite_count,comment_count,category_name
KiiWW47nzYo,We Built a BIG HOUSE in Minecraft 😍,"Today I will build House in Minecraft with my wife  @urmilaaa    Yes Husband Wife Minecraft is back :) We are going to have super fun in this Minecraft Hindi Series!

Me and Urmila Search for Items and Villages in Minecraft. Oh! Search se yaad aya...try Circle to Search in Android! 
Circle, highlight, scribble, or tap text or images anywhere on your screen to select and search for them on Google.
Happy to be part of Team Android :) Excited to Play Minecraft Pocket Edition on my Android Phone.

Today we explore in Minecraft World and start build our Big house and Wheat Farm! Can Urmila Fight Creepers, Zombies in Minecraft? I also fight pillagers today and we build our bedroom, kitchen and cook Food. Hope you enjoy this Funny Minecraft Story Gameplay Series with @Mythpat and @urmilaaa  in Hindi.

my insta - https://www.instagram.com/mythpat

#minecraft #mythpat",2024-10-30T15:16:51Z,Mythpat,20,"['mythpat minecraft', 'mythpat urmila gaming videos', 'minecraft funny hindi videos', 'mythpat minecraft gameplay', 'minecraft hindi episodes', 'building house in minecraft', 'i made house in minecraft']",PT17M,False,1575328,75163,0,0,5977,Gaming
5WsUIeNAtbM,Manasilaayo Video | Vettaiyan | Rajinikanth | Anirudh Ravichander | Manju Warrier | T.J. Gnanavel,"Lyca Productions 
Subaskaran Presents
Superstar Rajinikanth in Vettaiyan

Song Title : Manasilaayo
Album / Movie : Vettaiyan
Language : Tamil
Composed by Anirudh Ravichander
Lyrics - Super Subu, Vishnu Edavan
Vocals - Malaysia Vasudevan, Yugendran Vasudevan, Anirudh Ravichander, Deepthi Suresh 

Movie Credits:
Cast: Rajinikanth, Amitabh Bachchan, Fahadh Faasil,
Rana Daggubati, Manju Warrier, Kishore, Ritika Singh,
Dushara Vijayan, GM Sundar, Abirami, Rohini,
Rao Ramesh, Ramesh Thilak, Rakshan, Asal Kolar, Vasanthi, Thanmaya Sol
Writer & Director: T.J. Gnanavel
Music: Anirudh Ravichander
Director of Photography: SR Kathir I.S.C
Production Designer: K.Kadhir
Action Director: Anbariv
Editor: Philomin Raj
Screenplay: B Kiruthika
Art Director: Sakthee Venkatraj M.
Choreographer: Dinesh
Makeup: Banu, Pattanam Rasheed, Jeetendra Sawant
Costume Design: Perumal Selvam, Anu Vardhan, Veera Kapur Ee, Dinesh Manoharan, Liji Preman
Stills: S.R Murugan
Production Controller (Tharu Creations): Kimberly Senthil
Co Directors: Mahendran, Senthilkumar Kesavan
Casting Director: Surendra Thanu Murthy
Project Coordination: Whale Tale
First Associate Directors - R. Manikandan Valarmathi, Arunprakash Samiaiah
Associate Directors - Muhammed Yasar Arafath, Manasvini Boovarahan, Saroja Prakash, Harsha
Damodharan, Sridhar Lo, K.A. Andrew
First Assistant Directors - Abishek, Ashok M J, Arunpandiyan Manoharan
Assistant Directors - A. Gopi Allimuthu, Bala R Ganesh, S. Ganesa Moorthy
Lighting Cameraman - SR. Santhosh Kumar
Operating Cameraman - Bheemji K, Sriram
Associate Cinematographers - V. Karthik, Subramanian Vineeth R
Assistant Cinematographers - Nirmal G, M. Mohamed Farid
Associate Art Director - Dinesh Mohan
Assistant Art Directors - Mouriya Kadhirr, G.N. Bhaskar, D. Prakash, Mohana Krishnan
Associate Editors - Anbalakan. G, Aral R Thangam
Assistant Editor - Alagar Naveen
Dubbing Sound Engineer: Pari Venkat
Publicity Design: Gopi Prasanna
VFX: Digital Turbo Media (Lavan & Kusan)
Title Animation: The Ident Labs
Sound Design: Sync Cinema
Final Mixing: Kannan Ganpat
Colorist: Raghunath Varma
Subtitles: Subemy
DI: B2H Studios
DIT: Abineswaran - GB Colors
PRO: Riyaz K Ahmed, Sathish (AIM)
Production Executives: K.R Balamurugan, Thambi M Boopathy
Production Managers: Saattai GNS Sundaram, Seithur K Elango, Sudhakar Dachinamoorthy, N.
Palpandi
Production Controller: R.S Venkat
Executive Producer Lyca Productions: Subramanian Narayanan
Head of Lyca Productions

Musicians Credits
Song Title : Manasilaayo
Album / Movie : Vettaiyan
Language : Tamil
Composed by Anirudh Ravichander
Lyrics - Super Subu, Vishnu Edavan
Vocals - Malaysia Vasudevan, Yugendran Vasudevan, Anirudh Ravichander, Deepthi Suresh 

AI Voice Modeling Technology by timelessvoices.ai
AI Technical Consultant - TR Krishna Chetan
Keyboards, Synth & Rhythm Programmed by Anirudh Ravichander
Rhythm & Percussions Programmed by Kalyan, Karthik Vamsi
Additional Rhythm Programmed by Shashank Vijay
Additional Keyboard Programmed by Arish
Music Advisor - Ananthakrrishnan
Creative Consultant - Sajith Satya
Recorded at
Albuquerque Records, Chennai. Engineered by Srinivasan M, Shivakiran S 
Mixed by Vinay Sridhar & Srinivasan M at Albuquerque Records, Chennai
Mastered by Luca Pretolesi at Studio DMI, Las Vegas, Assisted by Alistair
Music Coordinator - Velavan B

Music Label - Sony Music Entertainment India Pvt. Ltd.

© 2024 Sony Music Entertainment India Pvt. Ltd.

Subscribe Now: http://bit.ly/SonyMusicSouthVevo
Subscribe Now: http://bit.ly/SonyMusicSouthYT
Follow us: https://www.instagram.com/sonymusic_south/
Follow us: Twitter: https://twitter.com/SonyMusicSouth
Like us: Facebook: https://www.facebook.com/SonyMusicSouth
Join our WhatsApp broadcast channel https://whatsapp.com/channel/0029VaAThD53GJOwZNFUJZ3B
Join Our Instagram broadcast channel https://ig.me/j/Abal-auA3Y5L6OtV/",2024-10-28T10:30:13Z,Sony Music South,10,"['Sony Music South', 'Sony Music', 'Latest Song', 'Tamil song', 'Tamil Latest Song', 'Tamil Latest Songs 2023', 'Latest songs in Tamil', 'Songs in Tamil', 'Latest Tamil Movies', 'latest Tamil Love Songs', 'Latest Tamil Hit Songs', 'Thalaivar 170', 'Vettaiyan', 'T.J. Gnanavel', 'Rajinikanth', 'Anirudh', 'HBD Super Star', 'Vettaiyan title reveal', 'Thalaivar 170 title', 'Happy Birthday Rajinikanth', 'vettaiyan first look', 'vettaiyan motion poster', 'vettaiyan songs', 'Rajinikanth dubbing', 'Rajinikanth Vettaiyan', 'Manasilaayo']",PT4M,False,6524416,127932,0,0,2920,Music
lGd86sGLOvU,BIGGEST DIWALI STASH 2024 😱| House Update,"Thank you so much for watching.

🤗Instagram: https://www.instagram.com/gamerfleetog/ 
🤗Streaming Channel: https://www.youtube.com/c/GamerFleet
❤️️Gaming Channel: https://www.youtube.com/c/anshubisht
❤️️Our Own Discord Server! : https://discord.gg/gamerfleet
🤗Twitter: https://twitter.com/GamerFleetOG
❤️️Facebook: ​https://www.facebook.com/GamerFleetOG",2024-10-31T05:30:16Z,GamerFleetToo,22,"['Gamerfleet', 'Vlogs', 'Daily vlogging', 'Sourav joshi vlog', 'Piyush joshi', 'Anshu bisht', 'NOtGamerFleet', 'Delhi vlog', 'Mumbai vlog', 'Travel', 'Car vlog', 'Tata harrier', 'Moto vlog', 'New video', 'Herobrine smp', 'Daily Vlog', 'Travelling Vlog', 'New car', 'New house', 'mumbai shoot', '24 hrs challenge', 'rakshabandhan vlog', 'gamerfleet sister', 'anshubisht fleet smp', 'fleet smp new', 'gamerfleet vlog', 'anshu bisht vlog', 'delhi', 'iphone 15 pro', 'diwali stash', 'diwali patakhe', 'diwali 2024']",PT24M55S,False,1024911,71388,0,0,3636,People & Blogs
3FWCuH1TUh4,दिवाली स्पेशल ~ लक्ष्मी माता आरती  ~ ॐ जय लक्ष्मी माता ~ Shri Lakshmi Ji Ki Aarti ~ Laxmi Mata Aarti,"दिवाली स्पेशल ~ लक्ष्मी माता आरती  ~ ॐ जय लक्ष्मी माता ~ Shri Lakshmi Ji Ki Aarti ~ Laxmi Mata Aarti

► Album - Shri Lakshmi Ji Ki Aarti
► Song - Shri Lakshmi Ji Ki Aarti
► Singer - Rinky Vishwakarma
► Music - Satish Dehra
► Lyrics - Traditional
➤ Label - Vianet Media
➤ Sub Label - Ambey
➤ Parent Label - Shubham Audio Video Pvt. Ltd.
22396-DVT_VNM / 1947-OLD-DVT-5001

👉 Subscribe Now: https://www.youtube.com/@spirtualactivity/featured
👉 Like us on Facebook: https://www.facebook.com/Spiritualactivity/ 

Lakshami Mata Aarti Lyrics (Hindi & English)

ॐ जय लक्ष्मी माता,
Om Jai Lakshmi Mata,

मैया जय लक्ष्मी माता ।
Maiya Jai Lakshmi Mata.

तुमको निसदिन सेवत,
Tumko nisdin sevat,

हर विष्णु विधाता ।
Har Vishnu Vidhata.

उमा, रमा, ब्रम्हाणी,
Uma, Rama, Brahmani,

तुम ही जग माता ।
Tum hi Jag Mata.

सूर्य चद्रंमा ध्यावत,
Surya Chandrama Dhyavat,

नारद ऋषि गाता ।
Narad Rishi Gaata.

॥ ॐ जय लक्ष्मी माता...॥
Om Jai Lakshmi Mata...

दुर्गा रूप निरंजनि,
Durga Roop Niranjani,

सुख-संपत्ति दाता ।
Sukh-Sampatti Daata.

जो कोई तुमको ध्याता,
Jo Koi Tumko Dhyata,

ऋद्धि-सिद्धि धन पाता ।
Riddhi-Siddhi Dhan Paata.

॥ ॐ जय लक्ष्मी माता...॥
Om Jai Lakshmi Mata...

तुम ही पाताल निवासनी,
Tum hi Pataal Nivasini,

तुम ही शुभदाता ।
Tum hi Shubhadaata.

कर्म-प्रभाव-प्रकाशनी,
Karma-Prabhav-Prakashini,

भव निधि की त्राता ।
Bhav Nidhi Ki Traata.

॥ ॐ जय लक्ष्मी माता...॥
Om Jai Lakshmi Mata...

जिस घर तुम रहती हो,
Jis Ghar Tum Rehti Ho,

ताँहि में हैं सद्गुण आता ।
Tahin Mein Hain Sadgun Aata.

सब सम्भव हो जाता,
Sab Sambhav Ho Jaata,

मन नहीं घबराता ।
Man Nahin Ghabraata.

॥ ॐ जय लक्ष्मी माता...॥
Om Jai Lakshmi Mata...

तुम बिन यज्ञ ना होता,
Tum Bin Yagya Na Hota,

वस्त्र न कोई पाता ।
Vastra Na Koi Paata.

खान पान का वैभव,
Khan Paan Ka Vaibhav,

सब तुमसे आता ।
Sab Tumse Aata.

॥ ॐ जय लक्ष्मी माता...॥
Om Jai Lakshmi Mata...

शुभ गुण मंदिर सुंदर,
Shubh Gun Mandir Sundar,

क्षीरोदधि जाता ।
Ksheerodadhi Jaata.

रत्न चतुर्दश तुम बिन,
Ratna Chaturdash Tum Bin,

कोई नहीं पाता ।
Koi Nahin Paata.

॥ ॐ जय लक्ष्मी माता...॥
Om Jai Lakshmi Mata...

महालक्ष्मी जी की आरती,
Mahalakshmi Ji Ki Aarti,

जो कोई नर गाता ।
Jo Koi Nar Gaata.

उर आनंद समाता,
Ur Anand Samaata,

पाप उतर जाता ।
Paap Utar Jaata.

॥ ॐ जय लक्ष्मी माता...॥
Om Jai Lakshmi Mata...


 #LaxmiAarti #OmJaiLaxmiMata #ॐजयलक्ष्मीमाता #lakshmiaarti #laxmiaarti #omjailaxmimata #omjailakshmimata #aarti #laxmimatakiaarti #lakshmijikiaarti #ॐजयलक्ष्मीमाता #laxmijikiaarti #lakshmimatakiaarti #mahalaxmiaarti #laxmimataaarti #aartilakshmijiki #jailaxmimata #लक्ष्मीमाताकीआरती #लक्ष्मीआरती #लक्ष्मी_माता_आरती
#LaxmiAartiHindi #ॐजयलक्ष्मीमाता #LaxmiAarti #Lakshmi_Ji_Ki_Aarti
#लक्ष्मीआरती #DiwaliLaxmiAarti #OmJaiLaxmiMata

lakshmi aarti,laxmi aarti,om jai laxmi mata,om jai lakshmi mata,aarti,laxmi mata ki aarti,lakshmi ji ki aarti,ॐ जय लक्ष्मी माता,laxmi ji ki aarti,lakshmi mata ki aarti,mahalaxmi aarti,laxmi mata aarti,aarti lakshmi ji ki,jai laxmi mata,लक्ष्मी माता की आरती,लक्ष्मी आरती bhakti bhajan,jai lakshmi mata aarti,jai lakshmi mata,diwali,Jai laxmi mata aarti,laxmi,diwali pooja aarti,maha lakshmi aarti,deewali,arti,mantra,diwali special aarti,laxmi aarti with lyrics,diwali laxmi aarti,Laxmi Aarti Hindi,Laxmi Aarti,Lakshmi Ji Ki Aarti,लक्ष्मीआरती ,Diwali Laxmi Aarti,Om Jai Laxmi Mata,GAnesh Aarti,Lakshmi Ganesh Aarti,Shri Ganehs Laxmi Aarti,महालक्ष्मी आरती,Om Jai Lakshmi Mata,दीपावली आरती,mahalaxmi ki aarti,shri mahalaxmi aarti,laxmi arti,deepawali special aarti,laxmi ganesh ji ki aarti,laxmi mahima,deepawali song,deepawali aarti,shree mahalakshami aarti,mahalakshami ji ki aarti,laxmi ji ke bhajan,diwali laxmi puja aarti,lakshami puja ki aarti,Lakshami Aarti bhajan,Laxmi Mata ki aarti,lakshami mata ki aarti",2024-10-30T22:15:00Z,Spiritual Activity,10,"['Laxmi Aarti Hindi', 'ॐ जय लक्ष्मी माता', 'Laxmi Aarti', 'Lakshmi Ji Ki Aarti', 'लक्ष्मी', 'आरती माता आरती', 'Diwali Laxmi Aarti', 'Om Jai Laxmi Mata', 'GAnesh Aarti', 'Lakshmi Ganesh Aarti', 'महालक्ष्मी आरती', 'Om Jai Lakshmi Mata', 'दीपावली आरती', 'mahalaxmi ki aarti', 'shri mahalaxmi aarti', 'laxmi arti', 'diwali special aarti', 'deepawali special aarti', 'laxmi ganesh ji ki aarti', 'deepawali aarti', 'shree mahalakshami aarti', 'mahalakshami ji ki aarti', 'laxmi ji ke bhajan', 'lakshami puja ki aarti']",PT6M26S,False,1331469,10031,0,0,446,Music
mmzyBzw1l7U,AMARAN review by prashanth,"Nibav Lifts : https://www.nibavlift.in/youtube/tvc-tcr/

Review about recently released tamil movie Amaran, which has siva karthikeyan in the lead role!",2024-10-31T08:59:53Z,tamilcinemareview,1,"['Tamil Cinema Review', 'Tamil Cinema Review prashanth', 'tamil cinema review latest', 'itisprashanth review', 'itisprashanth interview']",PT10M25S,False,300955,8371,0,0,904,Film & Animation
lQBmZBJCYcY,Squid Game: Season 2 | Official Teaser | Netflix,"There's no stopping the game.

Squid Game Season 2 on December 26, 2024.

Only on Netflix.

More Info on Squid Game Season 2:
Three years after winning Squid Game, Player 456 gave up going to the states and comes back with a new resolution in his mind. Gi-hun once again dives into the mysterious survival game, starting another life-or-death game with new participants gathered to win the prize of 45.6 billion won.

Director Hwang Dong-hyuk, who made history at the 74th Primetime Emmys® becoming the first Asian to win Outstanding Directing for a Drama Series, once again helms the series as director, writer, and producer. Lee Jung-jae, Lee Byung-hun, Wi Ha-jun, and Gong Yoo reprise their roles from Season 1 with an impeccable list of new cast members including Yim Si-wan, Kang Ha-neul, Park Gyu-young, Lee Jin-uk, Park Sung-hoon, Yang Dong-geun, Kang Ae-sim, Lee David, Choi Seung-hyun, Roh Jae-won, Jo Yu-ri, and Won Ji-an rounding out the ensemble of colorful characters in the new season.

Watch on Netflix: https://www.netflix.com/title/81203480

About Netflix:
Netflix is one of the world's leading entertainment services, with 283 million paid memberships in over 190 countries enjoying TV series, films and games across a wide variety of genres and languages. Members can play, pause and resume watching as much as they want, anytime, anywhere, and can change their plans at any time.

Squid Game: Season 2 | Official Teaser | Netflix
https://www.youtube.com/@Netflix

Heralding the return of the worldwide hit, a new chapter unfolds as Gi-hun comes back with an agenda, having given up on leaving for the US.",2024-10-31T19:00:05Z,Netflix,24,"['2024', '456', 'Childhood Games', 'Choi Seung-hyun', 'Coming Soon', 'Dec 26', 'Fandom', 'Gi-hun', 'Global Phenomenon', 'Jo Yu-ri', 'KContent', 'Kang Ae-sim', 'Kang Ha-neul', 'Lee Byung-hun', 'Lee Jung-jae', 'Netflix', 'News', 'Official Teaser', 'Park Sung-hoon', 'Pink Guards', 'Player 456 Front Man', 'Red Light Green Light', 'Season 2', 'Series', 'Squid Game', 'Squid Game 2', 'Squid Game Doll', 'Teaser', 'Teaser Trailer', 'Wi Ha-jun', 'Yang Dong-geun', 'Yim Si-wan', 'Young-hee']",PT1M53S,False,6317266,249421,0,0,10317,Entertainment
Cazlsfdk30I,Chennai Super Kings IPL 2025 Retentions | @AnirudhOfficial & Leo,"Superfans, here's your Diwali Gift with Yellove from Leo! Jive to the Anirudh's beats as we reveal the Super Squad to carry the pride forward! 

Podra Whistle-a! Super Diwali Folks! 

#chennaisuperkings  #whistlepodu #msdhoni #thala #thalapathy #jadeja #ruturajgaikwad #shivamdube #pathirana #csk #iplretention #2024 #2025",2024-10-31T12:02:46Z,Chennai Super Kings,17,"['csk', 'anirudh', 'iplretention', 'chennaisuperkings', 'whistlepodu', 'iplauction', 'anirudhsongs', 'leo', 'msdhoni', 'ruturajgaikwad', 'shivamdube', 'pathirana', 'jadeja']",PT3M18S,False,558148,74997,0,0,2396,Sports
eMH-sPYMYM0,Yeh Rishta Kya Kehlata Hai On Location: Neeraj लेगा Abhira की जान? Pregnancy का सच आया सबके सामने,"Yeh Rishta Kya Kehlata Hai On Location: Neerja in order to take revenge from Abhira tries to kill her. At the same time Poddar's get to know that Abhira is pregnant. Watch the full video to know more...

#YehRishtaKyaKehlataHai  #YehRishtaKyaKehlataHaiUpdate #YehRishtaKyaKehlataHaionlocation #YehRishtaKyaKehlataHaipromo #YehRishtaKyaKehlataHaispoiler
                ~HT.97~PR.133~
--------------------------------------------------------------------------------------------------------------
Subscribe to FilmiBeat Channel for latest updates on movies and related videos.

You Tube: https://goo.gl/qlauzb

Follow us on Twitter
https://x.com/filmibeat

Like us on Facebook
https://www.facebook.com/Filmibeat

Follow us on Instagram
https://www.instagram.com/filmibeatofficial/

Visit us: http://www.filmibeat.com/

Download app: https://play.google.com/store/apps/details?id=com.oneindia.common",2024-10-31T08:27:37Z,FilmiBeat,24,"['Yeh Rishta Kya Kehlata Hai', 'Yeh Rishta Kya Kehlata Hai interviews', 'Yeh Rishta Kya Kehlata Hai latest promo', 'Yeh Rishta Kya Kehlata Hai latest update', 'Yeh Rishta Kya Kehlata Hai new promo', 'Yeh Rishta Kya Kehlata Hai on location video', 'Yeh Rishta Kya Kehlata Hai spoiler', 'Yeh Rishta Kya Kehlata Hai starcast', 'Yeh Rishta Kya Kehlata Hai starcast video', 'Yeh Rishta Kya Kehlata Hai upcoming twist', 'Yeh Rishta Kya Kehlata Hai update']",PT2M51S,False,954935,7379,0,0,60,Entertainment
u_TI7uCMaBY,Gharabhangi.com part 2 || khordha toka comedy || Funny angulia,,2024-10-30T03:18:55Z,khordha toka,23,"['khordha toka', 'gharabhangi.com', 'gharabhanginpart 2', 'odia comedy vdo', 'bunty angulia comedy', 'funny comedy', 'gharabhangii vdo', 'odia bunty comedy', 'dalema Comedy', 'gharabhangi .com part 2']",PT33M45S,False,713358,50129,0,0,2599,Comedy
yxnB8yJij6A,Diwali 2024 | Powerful Goddess Lakshmi Kuberan Songs | Tamil Devotional Songs | Deepavali Lights,"For Collaborations, Business, or Advertising Inquiries, WhatsApp Us https://wa.me/918939820804

Buy Now At : https://www.abiramiaudio.com

 🎵 Click here to listen to your favorite Songs:
00:00 Lakshmi Kuberan
06:56 Ashtalakshmi
12:08 Vadukku Nokkiye
18:32 Alagapurinagar
24:15 Nithiye Nithiye
31:58 Potri On Sri Lakshmi Guberar

Welcome to our Tamil Devotional Channel, your ultimate destination for soulful and uplifting Tamil devotional songs. Dive into the divine with our carefully curated collections designed to inspire and bring peace to your soul every day of the week.

Daily Devotional Songs:
* Monday Tamil Devotional Songs
* Tuesday Tamil Devotional Songs
* Wednesday Tamil Devotional Songs
* Thursday Tamil Devotional Songs
* Friday Tamil Devotional Songs
* Saturday Tamil Devotional Songs
* Sunday Tamil Devotional Songs

Special Devotional Collections:
* Shiva Tamil Devotional Songs: Celebrate the power and grace of Lord Shiva.
* Vishnu Tamil Devotional Songs: Immerse in the blessings of Lord Vishnu.
* Muruga Tamil Devotional Songs: Invoke the valor and blessings of Lord Muruga.
* Hanuman Tamil Devotional Songs: Feel the strength and devotion of Lord Hanuman.
* Amman Tamil Devotional Songs: Honor the divine mother in her various forms.
* Saibaba Tamil Devotional Songs: Seek the blessings of Shirdi Sai Baba.
* Balaji Tamil Devotional Songs: Worship Lord Venkateswara with these soulful songs.
* Lakshmi Tamil Devotional Songs: Attract prosperity with hymns for Goddess Lakshmi.
* Devi Tamil Devotional Songs: Praise the supreme goddess Devi in her many avatars.
* Ganesh Tamil Devotional Songs: Start your day with prayers to Lord Ganesha.

Special Occasions and Deities:
* Amavasai Tamil Devotional Songs: Songs for the new moon day rituals.
* Pradosham Tamil Devotional Songs: Hymns for the auspicious Pradosham period.
* Ashta Lakshmi Tamil Devotional Songs: Songs dedicated to the eight forms of Goddess Lakshmi.
* Vinayagar Tamil Devotional Songs: Devotions for the remover of obstacles, Lord Vinayagar.
* Ganapathi Tamil Devotional Songs: Invoke blessings from Lord Ganapathi.
* Surya Tamil Devotional Songs: Worship the Sun God, Surya, with these melodies.
* Sani Tamil Devotional Songs: Appease Lord Sani with these devotional tracks.
* Guru Tamil Devotional Songs: Songs to honor Guru and seek his wisdom.
* Perumal Tamil Devotional Songs: Devote to Lord Perumal with these spiritual songs.
* Navagraha Tamil Devotional Songs: Balance your energies with songs for the nine planets.

Subscribe now and join our spiritual journey. Like, share, and hit the bell icon to stay updated with our latest devotional uploads. May these divine songs bring peace, prosperity, and positivity to your life.

🎤 Singer: Padmalatha , Saindhavi
✍🏻 Lyrics: S.P.Devarajan , Vaarasree
🎼 Music: Veeramani Somu , Krishnan
🎬 Label: Abirami Audio Recording Private Limited


Instagram : https://www.instagram.com/hinduspiritualsongs/
Facebook : https://www.facebook.com/HinduSpiritualSongs
Website : https://abiramiaudio.com/
Android Apps :https://play.google.com/store/apps/dev?id=8151393323551648680&hl=en_IN&gl=US&pli=1
iOS Apps : https://apps.apple.com/ml/developer/abirami-audio-recording-pvt-ltd/id535777610?see-all=i-phonei-pad-apps
Subscribe here: http://www.youtube.com/channel/UCHgmHSMsLIlYPrqNcNcVlyA?sub_confirmation=1

#tamil #tamildevotional #devotional #devotionalsongs #god #bhakti #Music #lakshmi #kanakadhara #Friday #DevotionalSongs #saraswati  #kavasam  #tamilbhakthisongs #BhaktiPadal #Bhakthi #abirami #dailydevotional",2024-10-30T22:00:43Z,Emusic Abirami,10,"['தமிழ் பக்தி பாடல்கள்', 'bakthi songs', 'bakthi padal', 'murugan bakthi padal', 'bakthi songs tamil', 'bakthi padal tamil', 'bakthi song', 'sivan bakthi padal', 'bakthi padalgal tamil', 'bakthi', 'music', 'trending', 'trendingvideo', 'emusicabirami', 'abiramiaudio', 'indianmusic', 'festival', 'hindufestival', 'hindusdongs', 'tamil mp3', 'mp3 songs', 'shiva', 'sivan', 'Sivapuranam In Tamil', 'Murugan Songs In Tamil', 'Abirami Anthathi In Tamil', 'sivan songs in tamil', 'Kanakadhara Stotram', 'sivapuranam', 'ashtami', 'pradhosham', 'panchami', 'varahi']",PT45M6S,False,356682,2240,0,0,59,Music
FMypR_lV4_Q,IPL Retentions OUT as Fire Crackers Let out on Diwali | CSK Retain UNCAPPED MS Dhoni as Expected,"Experience Campa - புதிய India-வின் Cool Drink!
For Tamil Click Here 👉 https://bit.ly/3VaNFfe

Experience Campa - Naye India Ka Apna Thanda: 
For Hindi Click Here 👉 https://bit.ly/3wLTcQ0

Follow Campa On 📲:
Instagram: https://www.instagram.com/officialcampa/
Facebook: https://www.facebook.com/officialcampacola/

Welcome to Cheeky Cheeka!

Don't forget to like, share, and subscribe for more thrilling cricket updates!

#ipl2025 #klrahul #rishabhpant #newzealand #australia #CheekyCheeka #ani 

--------------------------------

Watch Our T20 World Cup Videos Here 🏆

📲 16 Years of King Kohli | Dhoni’s IPL Future: Shocking Twist! | IPL 2025 Updates 👉 https://youtu.be/B9WRubK-XDs

📲 Sri Lanka Crushed India | Winning Their First Bilateral Series in 27 Years |  Mega P.O.T.L.A.M 👉 https://youtu.be/XreYqW1BsYc

📲 Sri Lanka Gives POTLAM to India | Ashwin - The Hero of TNPL | Cheeka & Dravid: Conversation! 👉 https://youtu.be/Soh6X5YV8Lo

📲 CSK’s Dhoni Proposal & SRH’s RTM Stand | DC’s Impact Player Rule Rejection | Sri Lanka Stuns India 👉 https://youtu.be/2pbtFUoRjAk

📲 Cheeka Breaks Silence on Rohit Sharma Comment | SKY’s Stellar Captaincy | IPL 2025 Updates! 👉 https://youtu.be/HGXjiyhDv9I

📲 IPL 2025 Retention Updates! | MS Dhoni - Retained or Retired? | IND vs SL T20 Series 👉 https://youtu.be/Lg3y3TwhGaw

📲 Gambhir's India Era Officially Starts Now | Will Sri Lanka Handle the Heat? | IND vs SL T20 Preview 👉 https://youtu.be/5iWs1HK1cig

📲 Gambhir & Agarkar's Press Meet | Fair Replies? | Breaking IPL 2025 Rumors | Cheeky Cheeka 👉 https://youtu.be/Wjs2U7ptDEM

📲 SKY Appointed Captain of T20 Team | Fair or Foul on Hardik Pandya? | Rohit & Virat return for ODIs 👉 https://youtu.be/dT-f_n0EAAY

📲 What will be Gambhir's Choice? WicketKeeper, No. 6 & Openers | Thank You, Jimmy Anderson!"" 👉 https://youtu.be/CoomzwTg9S4

📲 GAUTAM GAMBHIR ERA BEGINS | Happy Birthday ""Sunil Gavaskar"" | IND vs ZIM Review | Cheeky Cheeka 👉 https://youtu.be/DIhfb4xMl-o

Watch our recent previews and reviews below🏏

🏏 RCB crash out as RR finally breaks losing streak - https://youtu.be/ss_JWudfL-g

🏏 KKR smash SRH to reach Final | Starc proves his Worth - https://youtu.be/kaQOU_H8-hU

🏏 KKR Meet SRH in Qualifier 1 | Who will attend the Final? - https://youtu.be/iAvUG260LXs

🏏 RCB crush CSK hearts and do the Impossible - https://youtu.be/BznXS5pB_DY

🏏 Will Rain Play Spoil Sport in the Biggest Clash of the IPL? - https://youtu.be/TfQr8H8hhAk

🏏 RR Lose 4 in a Row | Cheeky Cheeka Pyramid of Performance - https://youtu.be/6EkMsYQcYdg

🏏 LSG say Bye Bye to Play Offs | RR Second Team to Qualify - https://youtu.be/N_CKjs6fcFk

🏏 CSK & RCB Win | Andre Kanithaar Ani - Quarter Finals on 18 - https://youtu.be/mtskJMc-XJE

🏏 KKR Qualifies with Statement Victory  - https://youtu.be/MgffF2Yge7E

🏏 Gill and Sai Sudarshan slam tons as GT Derails CSK - https://youtu.be/16EofShv5mI

🏏 King Kohli Keeps RCB Hopes Alive - https://youtu.be/O6vygS4Q8CY

🏏 Head and Abhishek Broke the Record, Chasing in just 58 Balls - https://youtu.be/0pu3R1n0pEk

Follow me on:

Facebook - https://www.facebook.com/cheekycheeka
Twitter - https://twitter.com/KrisSrikkanth
Instagram - https://www.instagram.com/cheekycheekaofficial",2024-10-31T15:19:35Z,Cheeky Cheeka,17,"['cheeky cheeka', 'cheeky cheeka kapil dev', 'cheeky cheeka anirudh', 'kris srikkanth', 'kris srikkanth interview', 'kris srikkanth batting', 'CSK 2024', 'cheeka', 'cheeka cheeka', 'rcb vs csk', 'chiki chika', 'pdogg speaks', 'csk vs rcb', 'cheeka youtube channel', 'cheeky cheeka today']",PT32M17S,False,181089,8942,0,0,1146,Sports
shJdvQ8_oew,Every Indian Diwali Ever - Free Fire MAX Edition | @NOTYOURTYPE,"Inki Diwali to Magma Born Bundle ke saath man gayi, ab aapki baari!
Drop your favorite epic moments from the video in the comments! 👇👇

Follow us on -  
Instagram: https://www.instagram.com/freefireindiaofficial/
Facebook:  https://www.facebook.com/freefireIND

#FreeFireMAX #Booyah #FFMDiwali2024",2024-10-29T06:01:07Z,Free Fire India Official,20,[],PT5M6S,False,3674568,256032,0,0,8200,Gaming
